sample	State	Country	Year	sampleID
1972-US-NJ	US-NJ	US	1972	1972-US-NJ
1972-US-NM	US-NM	US	1972	1972-US-NM
1972-US-NV	US-NV	US	1972	1972-US-NV
1972-US-NY	US-NY	US	1972	1972-US-NY
1972-US-OH	US-OH	US	1972	1972-US-OH
1972-US-OK	US-OK	US	1972	1972-US-OK
1972-US-OR	US-OR	US	1972	1972-US-OR
1972-US-PA	US-PA	US	1972	1972-US-PA
1972-US-RI	US-RI	US	1972	1972-US-RI
1972-US-SC	US-SC	US	1972	1972-US-SC
1972-US-SD	US-SD	US	1972	1972-US-SD
1972-US-TN	US-TN	US	1972	1972-US-TN
1972-US-TX	US-TX	US	1972	1972-US-TX
1972-US-UT	US-UT	US	1972	1972-US-UT
1972-US-VA	US-VA	US	1972	1972-US-VA
1972-US-VT	US-VT	US	1972	1972-US-VT
1972-US-WA	US-WA	US	1972	1972-US-WA
1972-US-WI	US-WI	US	1972	1972-US-WI
1972-US-WV	US-WV	US	1972	1972-US-WV
1972-US-WY	US-WY	US	1972	1972-US-WY
1973-CA-AB	CA-AB	CA	1973	1973-CA-AB
1973-CA-BC	CA-BC	CA	1973	1973-CA-BC
1973-CA-MB	CA-MB	CA	1973	1973-CA-MB
1973-CA-NB	CA-NB	CA	1973	1973-CA-NB
1973-CA-NL	CA-NL	CA	1973	1973-CA-NL
1973-CA-NS	CA-NS	CA	1973	1973-CA-NS
1973-CA-NT	CA-NT	CA	1973	1973-CA-NT
1973-CA-NU	CA-NU	CA	1973	1973-CA-NU
1973-CA-ON	CA-ON	CA	1973	1973-CA-ON
1973-CA-PE	CA-PE	CA	1973	1973-CA-PE
1973-CA-QC	CA-QC	CA	1973	1973-CA-QC
1973-CA-SK	CA-SK	CA	1973	1973-CA-SK
1973-CA-YT	CA-YT	CA	1973	1973-CA-YT
1973-US-AK	US-AK	US	1973	1973-US-AK
1973-US-AL	US-AL	US	1973	1973-US-AL
1973-US-AR	US-AR	US	1973	1973-US-AR
1973-US-AZ	US-AZ	US	1973	1973-US-AZ
1973-US-CA	US-CA	US	1973	1973-US-CA
1973-US-CO	US-CO	US	1973	1973-US-CO
1973-US-CT	US-CT	US	1973	1973-US-CT
1973-US-DC	US-DC	US	1973	1973-US-DC
1973-US-DE	US-DE	US	1973	1973-US-DE
1973-US-FL	US-FL	US	1973	1973-US-FL
1973-US-GA	US-GA	US	1973	1973-US-GA
1973-US-HI	US-HI	US	1973	1973-US-HI
1973-US-IA	US-IA	US	1973	1973-US-IA
1973-US-ID	US-ID	US	1973	1973-US-ID
1973-US-IL	US-IL	US	1973	1973-US-IL
1973-US-IN	US-IN	US	1973	1973-US-IN
1973-US-KS	US-KS	US	1973	1973-US-KS
1973-US-KY	US-KY	US	1973	1973-US-KY
1973-US-LA	US-LA	US	1973	1973-US-LA
1973-US-MA	US-MA	US	1973	1973-US-MA
1973-US-MD	US-MD	US	1973	1973-US-MD
1973-US-ME	US-ME	US	1973	1973-US-ME
1973-US-MI	US-MI	US	1973	1973-US-MI
1973-US-MN	US-MN	US	1973	1973-US-MN
1973-US-MO	US-MO	US	1973	1973-US-MO
1973-US-MS	US-MS	US	1973	1973-US-MS
1973-US-MT	US-MT	US	1973	1973-US-MT
1973-US-NC	US-NC	US	1973	1973-US-NC
1973-US-ND	US-ND	US	1973	1973-US-ND
1973-US-NE	US-NE	US	1973	1973-US-NE
1973-US-NH	US-NH	US	1973	1973-US-NH
1973-US-NJ	US-NJ	US	1973	1973-US-NJ
1973-US-NM	US-NM	US	1973	1973-US-NM
1973-US-NV	US-NV	US	1973	1973-US-NV
1973-US-NY	US-NY	US	1973	1973-US-NY
1973-US-OH	US-OH	US	1973	1973-US-OH
1973-US-OK	US-OK	US	1973	1973-US-OK
1973-US-OR	US-OR	US	1973	1973-US-OR
1973-US-PA	US-PA	US	1973	1973-US-PA
1973-US-RI	US-RI	US	1973	1973-US-RI
1973-US-SC	US-SC	US	1973	1973-US-SC
1973-US-SD	US-SD	US	1973	1973-US-SD
1973-US-TN	US-TN	US	1973	1973-US-TN
1973-US-TX	US-TX	US	1973	1973-US-TX
1973-US-UT	US-UT	US	1973	1973-US-UT
1973-US-VA	US-VA	US	1973	1973-US-VA
1973-US-VT	US-VT	US	1973	1973-US-VT
1973-US-WA	US-WA	US	1973	1973-US-WA
1973-US-WI	US-WI	US	1973	1973-US-WI
1973-US-WV	US-WV	US	1973	1973-US-WV
1973-US-WY	US-WY	US	1973	1973-US-WY
1974-CA-AB	CA-AB	CA	1974	1974-CA-AB
1974-CA-BC	CA-BC	CA	1974	1974-CA-BC
1974-CA-MB	CA-MB	CA	1974	1974-CA-MB
1974-CA-NB	CA-NB	CA	1974	1974-CA-NB
1974-CA-NL	CA-NL	CA	1974	1974-CA-NL
1974-CA-NS	CA-NS	CA	1974	1974-CA-NS
1974-CA-NT	CA-NT	CA	1974	1974-CA-NT
1974-CA-NU	CA-NU	CA	1974	1974-CA-NU
1974-CA-ON	CA-ON	CA	1974	1974-CA-ON
1974-CA-PE	CA-PE	CA	1974	1974-CA-PE
1974-CA-QC	CA-QC	CA	1974	1974-CA-QC
1974-CA-SK	CA-SK	CA	1974	1974-CA-SK
1974-CA-YT	CA-YT	CA	1974	1974-CA-YT
1974-US-AK	US-AK	US	1974	1974-US-AK
1974-US-AL	US-AL	US	1974	1974-US-AL
1974-US-AR	US-AR	US	1974	1974-US-AR
1974-US-AZ	US-AZ	US	1974	1974-US-AZ
1974-US-CA	US-CA	US	1974	1974-US-CA
1974-US-CO	US-CO	US	1974	1974-US-CO
1974-US-CT	US-CT	US	1974	1974-US-CT
1974-US-DC	US-DC	US	1974	1974-US-DC
1974-US-DE	US-DE	US	1974	1974-US-DE
1974-US-FL	US-FL	US	1974	1974-US-FL
1974-US-GA	US-GA	US	1974	1974-US-GA
1974-US-HI	US-HI	US	1974	1974-US-HI
1974-US-IA	US-IA	US	1974	1974-US-IA
1974-US-ID	US-ID	US	1974	1974-US-ID
1974-US-IL	US-IL	US	1974	1974-US-IL
1974-US-IN	US-IN	US	1974	1974-US-IN
1974-US-KS	US-KS	US	1974	1974-US-KS
1974-US-KY	US-KY	US	1974	1974-US-KY
1974-US-LA	US-LA	US	1974	1974-US-LA
1974-US-MA	US-MA	US	1974	1974-US-MA
1974-US-MD	US-MD	US	1974	1974-US-MD
1974-US-ME	US-ME	US	1974	1974-US-ME
1974-US-MI	US-MI	US	1974	1974-US-MI
1974-US-MN	US-MN	US	1974	1974-US-MN
1974-US-MO	US-MO	US	1974	1974-US-MO
1974-US-MS	US-MS	US	1974	1974-US-MS
1974-US-MT	US-MT	US	1974	1974-US-MT
1974-US-NC	US-NC	US	1974	1974-US-NC
1974-US-ND	US-ND	US	1974	1974-US-ND
1974-US-NE	US-NE	US	1974	1974-US-NE
1974-US-NH	US-NH	US	1974	1974-US-NH
1974-US-NJ	US-NJ	US	1974	1974-US-NJ
1974-US-NM	US-NM	US	1974	1974-US-NM
1974-US-NV	US-NV	US	1974	1974-US-NV
1974-US-NY	US-NY	US	1974	1974-US-NY
1974-US-OH	US-OH	US	1974	1974-US-OH
1974-US-OK	US-OK	US	1974	1974-US-OK
1974-US-OR	US-OR	US	1974	1974-US-OR
1974-US-PA	US-PA	US	1974	1974-US-PA
1974-US-RI	US-RI	US	1974	1974-US-RI
1974-US-SC	US-SC	US	1974	1974-US-SC
1974-US-SD	US-SD	US	1974	1974-US-SD
1974-US-TN	US-TN	US	1974	1974-US-TN
1974-US-TX	US-TX	US	1974	1974-US-TX
1974-US-UT	US-UT	US	1974	1974-US-UT
1974-US-VA	US-VA	US	1974	1974-US-VA
1974-US-VT	US-VT	US	1974	1974-US-VT
1974-US-WA	US-WA	US	1974	1974-US-WA
1974-US-WI	US-WI	US	1974	1974-US-WI
1974-US-WV	US-WV	US	1974	1974-US-WV
1974-US-WY	US-WY	US	1974	1974-US-WY
1975-CA-AB	CA-AB	CA	1975	1975-CA-AB
1975-CA-BC	CA-BC	CA	1975	1975-CA-BC
1975-CA-MB	CA-MB	CA	1975	1975-CA-MB
1975-CA-NB	CA-NB	CA	1975	1975-CA-NB
1975-CA-NL	CA-NL	CA	1975	1975-CA-NL
1975-CA-NS	CA-NS	CA	1975	1975-CA-NS
1975-CA-NT	CA-NT	CA	1975	1975-CA-NT
1975-CA-NU	CA-NU	CA	1975	1975-CA-NU
1975-CA-ON	CA-ON	CA	1975	1975-CA-ON
1975-CA-PE	CA-PE	CA	1975	1975-CA-PE
1975-CA-QC	CA-QC	CA	1975	1975-CA-QC
1975-CA-SK	CA-SK	CA	1975	1975-CA-SK
1975-CA-YT	CA-YT	CA	1975	1975-CA-YT
1975-US-AK	US-AK	US	1975	1975-US-AK
1975-US-AL	US-AL	US	1975	1975-US-AL
1975-US-AR	US-AR	US	1975	1975-US-AR
1975-US-AZ	US-AZ	US	1975	1975-US-AZ
1975-US-CA	US-CA	US	1975	1975-US-CA
1975-US-CO	US-CO	US	1975	1975-US-CO
1975-US-CT	US-CT	US	1975	1975-US-CT
1975-US-DC	US-DC	US	1975	1975-US-DC
1975-US-DE	US-DE	US	1975	1975-US-DE
1975-US-FL	US-FL	US	1975	1975-US-FL
1975-US-GA	US-GA	US	1975	1975-US-GA
1975-US-HI	US-HI	US	1975	1975-US-HI
1975-US-IA	US-IA	US	1975	1975-US-IA
1975-US-ID	US-ID	US	1975	1975-US-ID
1975-US-IL	US-IL	US	1975	1975-US-IL
1975-US-IN	US-IN	US	1975	1975-US-IN
1975-US-KS	US-KS	US	1975	1975-US-KS
1975-US-KY	US-KY	US	1975	1975-US-KY
1975-US-LA	US-LA	US	1975	1975-US-LA
1975-US-MA	US-MA	US	1975	1975-US-MA
1975-US-MD	US-MD	US	1975	1975-US-MD
1975-US-ME	US-ME	US	1975	1975-US-ME
1975-US-MI	US-MI	US	1975	1975-US-MI
1975-US-MN	US-MN	US	1975	1975-US-MN
1975-US-MO	US-MO	US	1975	1975-US-MO
1975-US-MS	US-MS	US	1975	1975-US-MS
1975-US-MT	US-MT	US	1975	1975-US-MT
1975-US-NC	US-NC	US	1975	1975-US-NC
1975-US-ND	US-ND	US	1975	1975-US-ND
1975-US-NE	US-NE	US	1975	1975-US-NE
1975-US-NH	US-NH	US	1975	1975-US-NH
1975-US-NJ	US-NJ	US	1975	1975-US-NJ
1975-US-NM	US-NM	US	1975	1975-US-NM
1975-US-NV	US-NV	US	1975	1975-US-NV
1975-US-NY	US-NY	US	1975	1975-US-NY
1975-US-OH	US-OH	US	1975	1975-US-OH
1975-US-OK	US-OK	US	1975	1975-US-OK
1975-US-OR	US-OR	US	1975	1975-US-OR
1975-US-PA	US-PA	US	1975	1975-US-PA
1975-US-RI	US-RI	US	1975	1975-US-RI
1975-US-SC	US-SC	US	1975	1975-US-SC
1975-US-SD	US-SD	US	1975	1975-US-SD
1975-US-TN	US-TN	US	1975	1975-US-TN
1975-US-TX	US-TX	US	1975	1975-US-TX
1975-US-UT	US-UT	US	1975	1975-US-UT
1975-US-VA	US-VA	US	1975	1975-US-VA
1975-US-VT	US-VT	US	1975	1975-US-VT
1975-US-WA	US-WA	US	1975	1975-US-WA
1975-US-WI	US-WI	US	1975	1975-US-WI
1975-US-WV	US-WV	US	1975	1975-US-WV
1975-US-WY	US-WY	US	1975	1975-US-WY
1976-CA-AB	CA-AB	CA	1976	1976-CA-AB
1976-CA-BC	CA-BC	CA	1976	1976-CA-BC
1976-CA-MB	CA-MB	CA	1976	1976-CA-MB
1976-CA-NB	CA-NB	CA	1976	1976-CA-NB
1976-CA-NL	CA-NL	CA	1976	1976-CA-NL
1976-CA-NS	CA-NS	CA	1976	1976-CA-NS
1976-CA-NT	CA-NT	CA	1976	1976-CA-NT
1976-CA-NU	CA-NU	CA	1976	1976-CA-NU
1976-CA-ON	CA-ON	CA	1976	1976-CA-ON
1976-CA-PE	CA-PE	CA	1976	1976-CA-PE
1976-CA-QC	CA-QC	CA	1976	1976-CA-QC
1976-CA-SK	CA-SK	CA	1976	1976-CA-SK
1976-CA-YT	CA-YT	CA	1976	1976-CA-YT
1976-US-AK	US-AK	US	1976	1976-US-AK
1976-US-AL	US-AL	US	1976	1976-US-AL
1976-US-AR	US-AR	US	1976	1976-US-AR
1976-US-AZ	US-AZ	US	1976	1976-US-AZ
1976-US-CA	US-CA	US	1976	1976-US-CA
1976-US-CO	US-CO	US	1976	1976-US-CO
1976-US-CT	US-CT	US	1976	1976-US-CT
1976-US-DC	US-DC	US	1976	1976-US-DC
1976-US-DE	US-DE	US	1976	1976-US-DE
1976-US-FL	US-FL	US	1976	1976-US-FL
1976-US-GA	US-GA	US	1976	1976-US-GA
1976-US-HI	US-HI	US	1976	1976-US-HI
1976-US-IA	US-IA	US	1976	1976-US-IA
1976-US-ID	US-ID	US	1976	1976-US-ID
1976-US-IL	US-IL	US	1976	1976-US-IL
1976-US-IN	US-IN	US	1976	1976-US-IN
1976-US-KS	US-KS	US	1976	1976-US-KS
1976-US-KY	US-KY	US	1976	1976-US-KY
1976-US-LA	US-LA	US	1976	1976-US-LA
1976-US-MA	US-MA	US	1976	1976-US-MA
1976-US-MD	US-MD	US	1976	1976-US-MD
1976-US-ME	US-ME	US	1976	1976-US-ME
1976-US-MI	US-MI	US	1976	1976-US-MI
1976-US-MN	US-MN	US	1976	1976-US-MN
1976-US-MO	US-MO	US	1976	1976-US-MO
1976-US-MS	US-MS	US	1976	1976-US-MS
1976-US-MT	US-MT	US	1976	1976-US-MT
1976-US-NC	US-NC	US	1976	1976-US-NC
1976-US-ND	US-ND	US	1976	1976-US-ND
1976-US-NE	US-NE	US	1976	1976-US-NE
1976-US-NH	US-NH	US	1976	1976-US-NH
1976-US-NJ	US-NJ	US	1976	1976-US-NJ
1976-US-NM	US-NM	US	1976	1976-US-NM
1976-US-NV	US-NV	US	1976	1976-US-NV
1976-US-NY	US-NY	US	1976	1976-US-NY
1976-US-OH	US-OH	US	1976	1976-US-OH
1976-US-OK	US-OK	US	1976	1976-US-OK
1976-US-OR	US-OR	US	1976	1976-US-OR
1976-US-PA	US-PA	US	1976	1976-US-PA
1976-US-RI	US-RI	US	1976	1976-US-RI
1976-US-SC	US-SC	US	1976	1976-US-SC
1976-US-SD	US-SD	US	1976	1976-US-SD
1976-US-TN	US-TN	US	1976	1976-US-TN
1976-US-TX	US-TX	US	1976	1976-US-TX
1976-US-UT	US-UT	US	1976	1976-US-UT
1976-US-VA	US-VA	US	1976	1976-US-VA
1976-US-VT	US-VT	US	1976	1976-US-VT
1976-US-WA	US-WA	US	1976	1976-US-WA
1976-US-WI	US-WI	US	1976	1976-US-WI
1976-US-WV	US-WV	US	1976	1976-US-WV
1976-US-WY	US-WY	US	1976	1976-US-WY
1977-CA-AB	CA-AB	CA	1977	1977-CA-AB
1977-CA-BC	CA-BC	CA	1977	1977-CA-BC
1977-CA-MB	CA-MB	CA	1977	1977-CA-MB
1977-CA-NB	CA-NB	CA	1977	1977-CA-NB
1977-CA-NL	CA-NL	CA	1977	1977-CA-NL
1977-CA-NS	CA-NS	CA	1977	1977-CA-NS
1977-CA-NT	CA-NT	CA	1977	1977-CA-NT
1977-CA-NU	CA-NU	CA	1977	1977-CA-NU
1977-CA-ON	CA-ON	CA	1977	1977-CA-ON
1977-CA-PE	CA-PE	CA	1977	1977-CA-PE
1977-CA-QC	CA-QC	CA	1977	1977-CA-QC
1977-CA-SK	CA-SK	CA	1977	1977-CA-SK
1977-CA-YT	CA-YT	CA	1977	1977-CA-YT
1977-US-AK	US-AK	US	1977	1977-US-AK
1977-US-AL	US-AL	US	1977	1977-US-AL
1977-US-AR	US-AR	US	1977	1977-US-AR
1977-US-AZ	US-AZ	US	1977	1977-US-AZ
1977-US-CA	US-CA	US	1977	1977-US-CA
1977-US-CO	US-CO	US	1977	1977-US-CO
1977-US-CT	US-CT	US	1977	1977-US-CT
1977-US-DC	US-DC	US	1977	1977-US-DC
1977-US-DE	US-DE	US	1977	1977-US-DE
1977-US-FL	US-FL	US	1977	1977-US-FL
1977-US-GA	US-GA	US	1977	1977-US-GA
1977-US-HI	US-HI	US	1977	1977-US-HI
1977-US-IA	US-IA	US	1977	1977-US-IA
1977-US-ID	US-ID	US	1977	1977-US-ID
1977-US-IL	US-IL	US	1977	1977-US-IL
1977-US-IN	US-IN	US	1977	1977-US-IN
1977-US-KS	US-KS	US	1977	1977-US-KS
1977-US-KY	US-KY	US	1977	1977-US-KY
1977-US-LA	US-LA	US	1977	1977-US-LA
1977-US-MA	US-MA	US	1977	1977-US-MA
1977-US-MD	US-MD	US	1977	1977-US-MD
1977-US-ME	US-ME	US	1977	1977-US-ME
1977-US-MI	US-MI	US	1977	1977-US-MI
1977-US-MN	US-MN	US	1977	1977-US-MN
1977-US-MO	US-MO	US	1977	1977-US-MO
1977-US-MS	US-MS	US	1977	1977-US-MS
1977-US-MT	US-MT	US	1977	1977-US-MT
1977-US-NC	US-NC	US	1977	1977-US-NC
1977-US-ND	US-ND	US	1977	1977-US-ND
1977-US-NE	US-NE	US	1977	1977-US-NE
1977-US-NH	US-NH	US	1977	1977-US-NH
1977-US-NJ	US-NJ	US	1977	1977-US-NJ
1977-US-NM	US-NM	US	1977	1977-US-NM
1977-US-NV	US-NV	US	1977	1977-US-NV
1977-US-NY	US-NY	US	1977	1977-US-NY
1977-US-OH	US-OH	US	1977	1977-US-OH
1977-US-OK	US-OK	US	1977	1977-US-OK
1977-US-OR	US-OR	US	1977	1977-US-OR
1977-US-PA	US-PA	US	1977	1977-US-PA
1977-US-RI	US-RI	US	1977	1977-US-RI
1977-US-SC	US-SC	US	1977	1977-US-SC
1977-US-SD	US-SD	US	1977	1977-US-SD
1977-US-TN	US-TN	US	1977	1977-US-TN
1977-US-TX	US-TX	US	1977	1977-US-TX
1977-US-UT	US-UT	US	1977	1977-US-UT
1977-US-VA	US-VA	US	1977	1977-US-VA
1977-US-VT	US-VT	US	1977	1977-US-VT
1977-US-WA	US-WA	US	1977	1977-US-WA
1977-US-WI	US-WI	US	1977	1977-US-WI
1977-US-WV	US-WV	US	1977	1977-US-WV
1977-US-WY	US-WY	US	1977	1977-US-WY
1978-CA-AB	CA-AB	CA	1978	1978-CA-AB
1978-CA-BC	CA-BC	CA	1978	1978-CA-BC
1978-CA-MB	CA-MB	CA	1978	1978-CA-MB
1978-CA-NB	CA-NB	CA	1978	1978-CA-NB
1978-CA-NL	CA-NL	CA	1978	1978-CA-NL
1978-CA-NS	CA-NS	CA	1978	1978-CA-NS
1978-CA-NT	CA-NT	CA	1978	1978-CA-NT
1978-CA-NU	CA-NU	CA	1978	1978-CA-NU
1978-CA-ON	CA-ON	CA	1978	1978-CA-ON
1978-CA-PE	CA-PE	CA	1978	1978-CA-PE
1978-CA-QC	CA-QC	CA	1978	1978-CA-QC
1978-CA-SK	CA-SK	CA	1978	1978-CA-SK
1978-CA-YT	CA-YT	CA	1978	1978-CA-YT
1978-US-AK	US-AK	US	1978	1978-US-AK
1978-US-AL	US-AL	US	1978	1978-US-AL
1978-US-AR	US-AR	US	1978	1978-US-AR
1978-US-AZ	US-AZ	US	1978	1978-US-AZ
1978-US-CA	US-CA	US	1978	1978-US-CA
1978-US-CO	US-CO	US	1978	1978-US-CO
1978-US-CT	US-CT	US	1978	1978-US-CT
1978-US-DC	US-DC	US	1978	1978-US-DC
1978-US-DE	US-DE	US	1978	1978-US-DE
1978-US-FL	US-FL	US	1978	1978-US-FL
1978-US-GA	US-GA	US	1978	1978-US-GA
1978-US-HI	US-HI	US	1978	1978-US-HI
1978-US-IA	US-IA	US	1978	1978-US-IA
1978-US-ID	US-ID	US	1978	1978-US-ID
1978-US-IL	US-IL	US	1978	1978-US-IL
1978-US-IN	US-IN	US	1978	1978-US-IN
1978-US-KS	US-KS	US	1978	1978-US-KS
1978-US-KY	US-KY	US	1978	1978-US-KY
1978-US-LA	US-LA	US	1978	1978-US-LA
1978-US-MA	US-MA	US	1978	1978-US-MA
1978-US-MD	US-MD	US	1978	1978-US-MD
1978-US-ME	US-ME	US	1978	1978-US-ME
1978-US-MI	US-MI	US	1978	1978-US-MI
1978-US-MN	US-MN	US	1978	1978-US-MN
1978-US-MO	US-MO	US	1978	1978-US-MO
1978-US-MS	US-MS	US	1978	1978-US-MS
1978-US-MT	US-MT	US	1978	1978-US-MT
1978-US-NC	US-NC	US	1978	1978-US-NC
1978-US-ND	US-ND	US	1978	1978-US-ND
1978-US-NE	US-NE	US	1978	1978-US-NE
1978-US-NH	US-NH	US	1978	1978-US-NH
1978-US-NJ	US-NJ	US	1978	1978-US-NJ
1978-US-NM	US-NM	US	1978	1978-US-NM
1978-US-NV	US-NV	US	1978	1978-US-NV
1978-US-NY	US-NY	US	1978	1978-US-NY
1978-US-OH	US-OH	US	1978	1978-US-OH
1978-US-OK	US-OK	US	1978	1978-US-OK
1978-US-OR	US-OR	US	1978	1978-US-OR
1978-US-PA	US-PA	US	1978	1978-US-PA
1978-US-RI	US-RI	US	1978	1978-US-RI
1978-US-SC	US-SC	US	1978	1978-US-SC
1978-US-SD	US-SD	US	1978	1978-US-SD
1978-US-TN	US-TN	US	1978	1978-US-TN
1978-US-TX	US-TX	US	1978	1978-US-TX
1978-US-UT	US-UT	US	1978	1978-US-UT
1978-US-VA	US-VA	US	1978	1978-US-VA
1978-US-VT	US-VT	US	1978	1978-US-VT
1978-US-WA	US-WA	US	1978	1978-US-WA
1978-US-WI	US-WI	US	1978	1978-US-WI
1978-US-WV	US-WV	US	1978	1978-US-WV
1978-US-WY	US-WY	US	1978	1978-US-WY
1979-CA-AB	CA-AB	CA	1979	1979-CA-AB
1979-CA-BC	CA-BC	CA	1979	1979-CA-BC
1979-CA-MB	CA-MB	CA	1979	1979-CA-MB
1979-CA-NB	CA-NB	CA	1979	1979-CA-NB
1979-CA-NL	CA-NL	CA	1979	1979-CA-NL
1979-CA-NS	CA-NS	CA	1979	1979-CA-NS
1979-CA-NT	CA-NT	CA	1979	1979-CA-NT
1979-CA-NU	CA-NU	CA	1979	1979-CA-NU
1979-CA-ON	CA-ON	CA	1979	1979-CA-ON
1979-CA-PE	CA-PE	CA	1979	1979-CA-PE
1979-CA-QC	CA-QC	CA	1979	1979-CA-QC
1979-CA-SK	CA-SK	CA	1979	1979-CA-SK
1979-CA-YT	CA-YT	CA	1979	1979-CA-YT
1979-US-AK	US-AK	US	1979	1979-US-AK
1979-US-AL	US-AL	US	1979	1979-US-AL
1979-US-AR	US-AR	US	1979	1979-US-AR
1979-US-AZ	US-AZ	US	1979	1979-US-AZ
1979-US-CA	US-CA	US	1979	1979-US-CA
1979-US-CO	US-CO	US	1979	1979-US-CO
1979-US-CT	US-CT	US	1979	1979-US-CT
1979-US-DC	US-DC	US	1979	1979-US-DC
1979-US-DE	US-DE	US	1979	1979-US-DE
1979-US-FL	US-FL	US	1979	1979-US-FL
1979-US-GA	US-GA	US	1979	1979-US-GA
1979-US-HI	US-HI	US	1979	1979-US-HI
1979-US-IA	US-IA	US	1979	1979-US-IA
1979-US-ID	US-ID	US	1979	1979-US-ID
1979-US-IL	US-IL	US	1979	1979-US-IL
1979-US-IN	US-IN	US	1979	1979-US-IN
1979-US-KS	US-KS	US	1979	1979-US-KS
1979-US-KY	US-KY	US	1979	1979-US-KY
1979-US-LA	US-LA	US	1979	1979-US-LA
1979-US-MA	US-MA	US	1979	1979-US-MA
1979-US-MD	US-MD	US	1979	1979-US-MD
1979-US-ME	US-ME	US	1979	1979-US-ME
1979-US-MI	US-MI	US	1979	1979-US-MI
1979-US-MN	US-MN	US	1979	1979-US-MN
1979-US-MO	US-MO	US	1979	1979-US-MO
1979-US-MS	US-MS	US	1979	1979-US-MS
1979-US-MT	US-MT	US	1979	1979-US-MT
1979-US-NC	US-NC	US	1979	1979-US-NC
1979-US-ND	US-ND	US	1979	1979-US-ND
1979-US-NE	US-NE	US	1979	1979-US-NE
1979-US-NH	US-NH	US	1979	1979-US-NH
1979-US-NJ	US-NJ	US	1979	1979-US-NJ
1979-US-NM	US-NM	US	1979	1979-US-NM
1979-US-NV	US-NV	US	1979	1979-US-NV
1979-US-NY	US-NY	US	1979	1979-US-NY
1979-US-OH	US-OH	US	1979	1979-US-OH
1979-US-OK	US-OK	US	1979	1979-US-OK
1979-US-OR	US-OR	US	1979	1979-US-OR
1979-US-PA	US-PA	US	1979	1979-US-PA
1979-US-RI	US-RI	US	1979	1979-US-RI
1979-US-SC	US-SC	US	1979	1979-US-SC
1979-US-SD	US-SD	US	1979	1979-US-SD
1979-US-TN	US-TN	US	1979	1979-US-TN
1979-US-TX	US-TX	US	1979	1979-US-TX
1979-US-UT	US-UT	US	1979	1979-US-UT
1979-US-VA	US-VA	US	1979	1979-US-VA
1979-US-VT	US-VT	US	1979	1979-US-VT
1979-US-WA	US-WA	US	1979	1979-US-WA
1979-US-WI	US-WI	US	1979	1979-US-WI
1979-US-WV	US-WV	US	1979	1979-US-WV
1979-US-WY	US-WY	US	1979	1979-US-WY
1980-CA-AB	CA-AB	CA	1980	1980-CA-AB
1980-CA-BC	CA-BC	CA	1980	1980-CA-BC
1980-CA-MB	CA-MB	CA	1980	1980-CA-MB
1980-CA-NB	CA-NB	CA	1980	1980-CA-NB
1980-CA-NL	CA-NL	CA	1980	1980-CA-NL
1980-CA-NS	CA-NS	CA	1980	1980-CA-NS
1980-CA-NT	CA-NT	CA	1980	1980-CA-NT
1980-CA-NU	CA-NU	CA	1980	1980-CA-NU
1980-CA-ON	CA-ON	CA	1980	1980-CA-ON
1980-CA-PE	CA-PE	CA	1980	1980-CA-PE
1980-CA-QC	CA-QC	CA	1980	1980-CA-QC
1980-CA-SK	CA-SK	CA	1980	1980-CA-SK
1980-CA-YT	CA-YT	CA	1980	1980-CA-YT
1980-US-AK	US-AK	US	1980	1980-US-AK
1980-US-AL	US-AL	US	1980	1980-US-AL
1980-US-AR	US-AR	US	1980	1980-US-AR
1980-US-AZ	US-AZ	US	1980	1980-US-AZ
1980-US-CA	US-CA	US	1980	1980-US-CA
1980-US-CO	US-CO	US	1980	1980-US-CO
1980-US-CT	US-CT	US	1980	1980-US-CT
1980-US-DC	US-DC	US	1980	1980-US-DC
1980-US-DE	US-DE	US	1980	1980-US-DE
1980-US-FL	US-FL	US	1980	1980-US-FL
1980-US-GA	US-GA	US	1980	1980-US-GA
1980-US-HI	US-HI	US	1980	1980-US-HI
1980-US-IA	US-IA	US	1980	1980-US-IA
1980-US-ID	US-ID	US	1980	1980-US-ID
1980-US-IL	US-IL	US	1980	1980-US-IL
1980-US-IN	US-IN	US	1980	1980-US-IN
1980-US-KS	US-KS	US	1980	1980-US-KS
1980-US-KY	US-KY	US	1980	1980-US-KY
1980-US-LA	US-LA	US	1980	1980-US-LA
1980-US-MA	US-MA	US	1980	1980-US-MA
1980-US-MD	US-MD	US	1980	1980-US-MD
1980-US-ME	US-ME	US	1980	1980-US-ME
1980-US-MI	US-MI	US	1980	1980-US-MI
1980-US-MN	US-MN	US	1980	1980-US-MN
1980-US-MO	US-MO	US	1980	1980-US-MO
1980-US-MS	US-MS	US	1980	1980-US-MS
1980-US-MT	US-MT	US	1980	1980-US-MT
1980-US-NC	US-NC	US	1980	1980-US-NC
1980-US-ND	US-ND	US	1980	1980-US-ND
1980-US-NE	US-NE	US	1980	1980-US-NE
1980-US-NH	US-NH	US	1980	1980-US-NH
1980-US-NJ	US-NJ	US	1980	1980-US-NJ
1980-US-NM	US-NM	US	1980	1980-US-NM
1980-US-NV	US-NV	US	1980	1980-US-NV
1980-US-NY	US-NY	US	1980	1980-US-NY
1980-US-OH	US-OH	US	1980	1980-US-OH
1980-US-OK	US-OK	US	1980	1980-US-OK
1980-US-OR	US-OR	US	1980	1980-US-OR
